run_id,experiment_id,timestamp,example_id,query,prompt_strategy,top_k,embedding_backend,answer,abstained,answer_word_count,latency_ms,estimated_cost_usd,overall_score,answer_relevance,groundedness,citation_coverage,faithfulness_proxy,hallucination_risk,hit_at_k,reciprocal_rank,context_precision,context_recall,failure_modes,has_errors,has_warnings
71209e60-2b63-467a-bfbb-a22a8abd81c1,grounded_k3,2026-03-09T17:28:27.531036,eval_010,"What are the steps to migrate data from a legacy CRM into NovaSaaS, and what data formats are supported?",grounded,3,tfidf,provided in response to legal process or regulatory requests. Right to Erasure (GDPR) EU residents may request erasure of their personal data via the Data Subject Request portal at trust.novasaas.io. Erasure requests are processed within 30 days. Erasure applies to personal data in production systems. [Source: doc_data_policy_001_chunk_001],False,47,1.63559999964491,0.000527,0.4056,0.4082,0.5998,0.0,0.4905,0.4002,1.0,0.3333,0.3333,0.5,missing_citation,False,False
ab565a4d-309a-4fac-b8d7-588bff33d096,grounded_k3,2026-03-09T17:28:27.553249,eval_011,"How does NovaSaaS handle API rate limiting, and what should a developer do if they hit the limit?",grounded,3,tfidf,"Compared to native integrations, webhooks offer greater flexibility and can connect NovaSaaS to any HTTP endpoint. However, they require developer configuration including payload parsing, signature verification, and error handling. Webhooks are available on the Growth plan and above. REST API NovaSaaS provides a versioned REST API (current version: v2). [Source: doc_integrations_001_chunk_001]",False,51,3.055099999983213,0.000569,0.5097,0.5091,0.4178,0.0,0.5345,0.5822,1.0,1.0,0.6667,1.0,missing_citation,False,False
e68c9321-df38-4bd6-8692-091e276939ac,grounded_k3,2026-03-09T17:28:27.576799,eval_012,What are the main differences between the Growth and Business plans?,grounded,3,tfidf,"Completed export files are available for download for 7 days before automatic deletion. Custom fields per project: up to 50 on Growth, 200 on Business and Enterprise. List items per project: up to 10,000 on Growth, unlimited on Business and Enterprise. NovaSaaS Pricing Plans Starter Plan — Free The Starter plan is permanently free and supports up to 5 user seats. [Source: doc_storage_001_chunk_001], [Source: doc_pricing_001_chunk_000]",False,65,2.8657000002567656,0.000524,0.6676,0.48,0.6326,1.0,0.635,0.3674,1.0,0.5,0.3333,1.0,none,False,False
bfbe1ad5-f557-471e-a5e3-7f69650ff394,grounded_k3,2026-03-09T17:28:27.600307,eval_013,How does NovaSaaS's webhook system compare to its native integrations in terms of flexibility and setup complexity?,grounded,3,tfidf,"NovaSaaS Integrations Native Integrations NovaSaaS offers 50+ native integrations with popular business tools. One-click integration setup is available for: Slack, Microsoft Teams, Google Workspace, Zoom, Salesforce, HubSpot, Zendesk, Jira, GitHub, GitLab, Figma, Dropbox, Box, Google Drive, OneDrive, Stripe, QuickBooks, and many others. Native integrations include automatic field mapping and do not require developer configuration. Integration management is available at Settings > Integrations. [Source: doc_integrations_001_chunk_000]",False,64,1.6162000010808697,0.000575,0.4819,0.3077,0.4302,0.5,0.6285,0.5698,1.0,1.0,0.6667,0.5,none,False,False
079d4497-2873-419f-bdae-7c5105f37505,grounded_k3,2026-03-09T17:28:27.622324,eval_014,How do I cancel?,grounded,3,tfidf,I cannot answer this question based on the available documentation.,True,10,1.1563000007299706,0.000382,0.7,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.6667,1.0,incorrect_abstention,False,False
c8d4234d-493b-4613-a0da-348e30099f34,grounded_k3,2026-03-09T17:28:27.641630,eval_015,Is my data safe?,grounded,3,tfidf,I cannot answer this question based on the available documentation.,True,10,1.3742999999522,0.000444,0.575,0.5,1.0,0.0,1.0,0.0,1.0,0.3333,0.3333,0.5,incorrect_abstention,False,False
5e3328c1-3051-438b-b1d2-510ce41ee2e5,grounded_k3,2026-03-09T17:28:27.660702,eval_016,What is the exact datacenter IP address range used by NovaSaaS?,grounded,3,tfidf,"It supports all core resource types and allows clients to request exactly the data they need, reducing over-fetching. Documentation is available at developers.novasaas.io/graphql. Zapier and Make NovaSaaS is available as a Zapier app with 200+ supported triggers and actions. A Make (formerly Integromat) module is also available. [Source: doc_integrations_001_chunk_002]",False,49,1.3935000006313203,0.000455,0.6123,0.2353,0.8393,1.0,0.5541,0.1607,0.0,0.0,0.0,1.0,overconfident_answer,False,False
2da362e6-78d7-4be3-9b68-89349fedc3aa,grounded_k3,2026-03-09T17:28:27.683906,eval_017,What is the personal phone number for NovaSaaS's CEO?,grounded,3,tfidf,"Right to Erasure (GDPR) EU residents may request erasure of their personal data via the Data Subject Request portal at trust.novasaas.io. Erasure applies to personal data in production systems. Data retained in compliance archives for regulatory purposes may be retained beyond the erasure request, as permitted under GDPR Article 17(3)(b). Backup Retention Automated daily backups are retained for 30 days. [Source: doc_data_policy_001_chunk_001]",False,62,1.477399999203044,0.000537,0.6148,0.2909,0.7891,1.0,0.5939,0.2109,0.0,0.0,0.0,1.0,overconfident_answer,False,False
50d25708-a5c0-4cf8-aac9-a5525a518366,grounded_k3,2026-03-09T17:28:27.707281,eval_018,Can I use NovaSaaS to store classified government data under ITAR regulations?,grounded,3,tfidf,"NovaSaaS Data Lifecycle Policy Active Account Data All customer data in active accounts is stored indefinitely until explicitly deleted by the customer or until the account is cancelled. Customers retain full ownership of their data. NovaSaaS does not use customer data for training machine learning models or for advertising purposes. Account Cancellation and Data Deletion Upon account cancellation, NovaSaaS retains all workspace data for 30 days in a soft-deleted state. [Source: doc_data_policy_001_chunk_000]",False,72,1.5021999988675816,0.000579,0.2433,0.2069,0.5919,0.0,0.5393,0.4081,0.0,0.0,0.0,0.0,weak_retrieval|overconfident_answer,False,False
c58bca14-3e0b-416e-b04a-3c921afa5ade,grounded_k3,2026-03-09T17:28:27.728911,eval_019,Does NovaSaaS offer a free trial?,grounded,3,tfidf,"NovaSaaS Pricing Plans Starter Plan — Free The Starter plan is permanently free and supports up to 5 user seats. It includes the core project management features, 10 GB of storage, email support with 48-hour response SLA, and access to the NovaSaaS API at 1,000 requests per minute. The Starter plan does not include SSO, advanced analytics, or custom roles. A 14-day free trial of the Growth plan is available with no credit card required. [Source: doc_pricing_001_chunk_000]",False,77,1.5321999999287073,0.000574,0.7561,0.3175,0.8114,1.0,0.8974,0.1886,1.0,1.0,0.6667,1.0,none,False,False
9400dbdd-158f-4ca6-8ce1-52e65e439c42,grounded_k3,2026-03-09T17:28:27.750307,eval_020,What notification channels does NovaSaaS support for alerts and workflows?,grounded,3,tfidf,"at no additional cost for Business and Enterprise customers. Supported source systems for automated migration include Salesforce, HubSpot, Notion, Airtable, and Monday.com. Notification Channels NovaSaaS supports email, Slack, and Microsoft Teams as notification channels for alerts and workflow automations. Webhook endpoints can also be configured as custom notification targets. [Source: doc_onboarding_001_chunk_001]",False,51,1.5280999996321043,0.00053,0.554,0.5217,0.5915,0.5,0.5181,0.4085,1.0,1.0,0.6667,0.5,none,False,False
67c47d3f-3c31-44af-acc0-219403eedbaf,high_abstain_k5,2026-03-09T17:28:27.774310,eval_001,What is the standard refund window for NovaSaaS subscriptions?,baseline,5,tfidf,I cannot answer this question based on the available documentation.,True,10,1.779599999281345,0.000579,0.66,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.4,1.0,incorrect_abstention,False,False
81c031a9-55a7-4585-9bdb-9ec26e1f10b1,high_abstain_k5,2026-03-09T17:28:27.793494,eval_002,How many users can be added under the Starter plan?,baseline,5,tfidf,I cannot answer this question based on the available documentation.,True,10,2.234600000520004,0.000569,0.66,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.4,1.0,incorrect_abstention,False,False
3895fa97-ce4d-4e08-bea8-70b31e40a44d,high_abstain_k5,2026-03-09T17:28:27.813578,eval_003,What SSO providers does NovaSaaS support?,baseline,5,tfidf,I cannot answer this question based on the available documentation.,True,10,1.5887000008660834,0.000577,0.63,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.2,1.0,incorrect_abstention,False,False
73605ad0-d4d3-4740-8659-1b58602c6221,high_abstain_k5,2026-03-09T17:28:27.832943,eval_004,What is the maximum file size for attachments in NovaSaaS?,baseline,5,tfidf,I cannot answer this question based on the available documentation.,True,10,1.476600000387407,0.000549,0.66,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.4,1.0,incorrect_abstention,False,False
91615f28-3d10-48b9-a576-e0663e4b1f03,high_abstain_k5,2026-03-09T17:28:27.852467,eval_005,What is the uptime SLA for the Enterprise plan?,baseline,5,tfidf,I cannot answer this question based on the available documentation.,True,10,1.6305999997712206,0.000579,0.66,0.5,1.0,0.0,1.0,0.0,1.0,0.5,0.4,1.0,incorrect_abstention,False,False
0ef9c1dd-b847-49a6-aa4a-50c1fdfb24e9,high_abstain_k5,2026-03-09T17:28:27.872532,eval_006,Can a customer downgrade from Business to Starter mid-cycle?,baseline,5,tfidf,I cannot answer this question based on the available documentation.,True,10,1.610600000276463,0.000568,0.69,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.6,1.0,incorrect_abstention,False,False
6e29a991-4742-4f67-a72e-be16101d0a12,high_abstain_k5,2026-03-09T17:28:27.891940,eval_007,What happens to user data after an account is deleted?,baseline,5,tfidf,I cannot answer this question based on the available documentation.,True,10,1.9136000009893903,0.00058,0.63,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.2,1.0,incorrect_abstention,False,False
ef5558c7-3fcc-4f2d-bbe6-aed0be759647,high_abstain_k5,2026-03-09T17:28:27.913262,eval_008,Is NovaSaaS GDPR compliant? What mechanisms are provided for data subject requests?,baseline,5,tfidf,I cannot answer this question based on the available documentation.,True,10,1.575899999807007,0.000581,0.66,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.4,1.0,incorrect_abstention,False,False
c18f2736-5ba5-48f0-8767-bc7a1f5d9e4d,high_abstain_k5,2026-03-09T17:28:27.933869,eval_009,A company with 12 employees needs SSO and 99.9% uptime. Which plan should they choose and what will it cost approximately?,baseline,5,tfidf,I cannot answer this question based on the available documentation.,True,10,1.7102000001614217,0.000576,0.72,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.8,1.0,incorrect_abstention,False,False
5a699296-6e96-4713-b5e2-fed948f3073c,high_abstain_k5,2026-03-09T17:28:27.953646,eval_010,"What are the steps to migrate data from a legacy CRM into NovaSaaS, and what data formats are supported?",baseline,5,tfidf,"It supports all core resource types and allows clients to request exactly the data they need, reducing over-fetching. Documentation is available at developers.novasaas.io/graphql. Zapier and Make NovaSaaS is available as a Zapier app with 200+ supported triggers and actions. A Make (formerly Integromat) module is also available.",False,47,1.609999999345746,0.00066,0.6465,0.56,0.8348,0.5,0.4077,0.1652,1.0,0.3333,0.4,1.0,none,False,False
bd2eed71-1aa3-4043-95bb-5108374434f3,high_abstain_k5,2026-03-09T17:28:27.978236,eval_011,"How does NovaSaaS handle API rate limiting, and what should a developer do if they hit the limit?",baseline,5,tfidf,Too Many Requests: rate limit exceeded. HTTP 500 Internal Server Error: NovaSaaS-side error (report to support). Pagination List endpoints return paginated results with a maximum of 100 items per page. Use the cursor parameter for cursor-based pagination (preferred) or page and per_page for offset-based pagination.,False,45,1.82410000161326,0.000655,0.7406,0.4528,0.8698,1.0,0.4258,0.1302,1.0,1.0,0.6,1.0,none,False,False
8d256769-44cc-4a9e-a12d-fd63703506da,high_abstain_k5,2026-03-09T17:28:28.001753,eval_012,What are the main differences between the Growth and Business plans?,baseline,5,tfidf,I cannot answer this question based on the available documentation.,True,10,1.615299999684794,0.000581,0.66,0.5,1.0,0.0,1.0,0.0,1.0,0.5,0.4,1.0,incorrect_abstention,False,False
2d4edd64-6803-4a36-8161-ca61848be6b5,high_abstain_k5,2026-03-09T17:28:28.021771,eval_013,How does NovaSaaS's webhook system compare to its native integrations in terms of flexibility and setup complexity?,baseline,5,tfidf,I cannot answer this question based on the available documentation.,True,10,1.6458999998576471,0.000585,0.585,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.4,0.5,incorrect_abstention,False,False
4ea87254-65cd-478a-9210-f2c15e6e323a,high_abstain_k5,2026-03-09T17:28:28.041569,eval_014,How do I cancel?,baseline,5,tfidf,I cannot answer this question based on the available documentation.,True,10,1.508700001068064,0.000576,0.66,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.4,1.0,incorrect_abstention,False,False
a3251424-c3d9-4eef-96a4-ea66ce10ae10,high_abstain_k5,2026-03-09T17:28:28.060772,eval_015,Is my data safe?,baseline,5,tfidf,I cannot answer this question based on the available documentation.,True,10,1.4948999996704515,0.000576,0.585,0.5,1.0,0.0,1.0,0.0,1.0,0.3333,0.4,0.5,incorrect_abstention,False,False
db8f794d-ecaf-4e5f-8b3e-463892cc095e,high_abstain_k5,2026-03-09T17:28:28.079496,eval_016,What is the exact datacenter IP address range used by NovaSaaS?,baseline,5,tfidf,I cannot answer this question based on the available documentation.,True,10,1.4948000007279916,0.000581,0.75,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,none,False,False
cd775098-2af2-4b11-b213-245637c2b575,high_abstain_k5,2026-03-09T17:28:28.098604,eval_017,What is the personal phone number for NovaSaaS's CEO?,baseline,5,tfidf,I cannot answer this question based on the available documentation.,True,10,1.5394000001833774,0.000579,0.75,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,none,False,False
f1b2a94f-817b-42a6-81e5-65f0cb50c4db,high_abstain_k5,2026-03-09T17:28:28.117289,eval_018,Can I use NovaSaaS to store classified government data under ITAR regulations?,baseline,5,tfidf,I cannot answer this question based on the available documentation.,True,10,1.438499999494525,0.000581,0.45,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,weak_retrieval,False,False
55524165-28ae-4834-ac51-5fb2cc63e26b,high_abstain_k5,2026-03-09T17:28:28.135968,eval_019,Does NovaSaaS offer a free trial?,baseline,5,tfidf,I cannot answer this question based on the available documentation.,True,10,1.5246000002662186,0.000577,0.66,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.4,1.0,incorrect_abstention,False,False
49b4aed7-d4e8-4388-8209-425b295af7e4,high_abstain_k5,2026-03-09T17:28:28.155140,eval_020,What notification channels does NovaSaaS support for alerts and workflows?,baseline,5,tfidf,I cannot answer this question based on the available documentation.,True,10,1.4707000009366311,0.000559,0.69,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.6,1.0,incorrect_abstention,False,False
